STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
SJF,H,1,RIV STG,19970310 1100,19970310 1100,4.99, ,FEET
SJF,H,1,RIV STG,19970310 1200,19970310 1200,4.99, ,FEET
SJF,H,1,RIV STG,19970310 1300,19970310 1300,4.99, ,FEET
SJF,H,1,RIV STG,19970310 1400,19970310 1400,4.99, ,FEET
SJF,H,1,RIV STG,19970310 1500,19970310 1500,0.00, ,FEET
SJF,H,1,RIV STG,19970310 1600,19970310 1600,4.99, ,FEET
SJF,H,1,RIV STG,19970310 1700,19970310 1700,4.99, ,FEET
SJF,H,1,RIV STG,19970310 1800,19970310 1800,4.99, ,FEET
SJF,H,1,RIV STG,19970310 1900,19970310 1900,4.99, ,FEET
SJF,H,1,RIV STG,19970310 2000,19970310 2000,4.99, ,FEET
SJF,H,1,RIV STG,19970310 2100,19970310 2100,4.99, ,FEET
SJF,H,1,RIV STG,19970310 2200,19970310 2200,4.99, ,FEET
SJF,H,1,RIV STG,19970310 2300,19970310 2300,4.99, ,FEET
SJF,H,1,RIV STG,19970311 0000,19970311 0000,4.99, ,FEET
SJF,H,1,RIV STG,19970311 0100,19970311 0100,4.99, ,FEET
SJF,H,1,RIV STG,19970311 0200,19970311 0200,4.99, ,FEET
SJF,H,1,RIV STG,19970311 0300,19970311 0300,4.99, ,FEET
SJF,H,1,RIV STG,19970311 0400,19970311 0400,4.99, ,FEET
SJF,H,1,RIV STG,19970311 0500,19970311 0500,4.99, ,FEET
SJF,H,1,RIV STG,19970311 0600,19970311 0600,4.99, ,FEET
SJF,H,1,RIV STG,19970311 0700,19970311 0700,4.99, ,FEET
SJF,H,1,RIV STG,19970311 0800,19970311 0800,4.99, ,FEET
SJF,H,1,RIV STG,19970311 0900,19970311 0900,4.99, ,FEET
SJF,H,1,RIV STG,19970311 1000,19970311 1000,4.99, ,FEET
SJF,H,1,RIV STG,19970311 1100,19970311 1100,4.99, ,FEET
SJF,H,1,RIV STG,19970311 1200,19970311 1200,4.99, ,FEET
SJF,H,1,RIV STG,19970311 1300,19970311 1300,4.99, ,FEET
SJF,H,1,RIV STG,19970311 1400,19970311 1400,4.99, ,FEET
SJF,H,1,RIV STG,19970311 1500,19970311 1500,4.99, ,FEET
SJF,H,1,RIV STG,19970311 1600,19970311 1600,4.99, ,FEET
SJF,H,1,RIV STG,19970311 1700,19970311 1700,4.99, ,FEET
SJF,H,1,RIV STG,19970311 1800,19970311 1800,4.99, ,FEET
SJF,H,1,RIV STG,19970311 1900,19970311 1900,4.99, ,FEET
SJF,H,1,RIV STG,19970311 2000,19970311 2000,4.99, ,FEET
SJF,H,1,RIV STG,19970311 2100,19970311 2100,4.99, ,FEET
SJF,H,1,RIV STG,19970311 2200,19970311 2200,4.99, ,FEET
SJF,H,1,RIV STG,19970311 2300,19970311 2300,4.99, ,FEET
SJF,H,1,RIV STG,19970312 0000,19970312 0000,4.99, ,FEET
SJF,H,1,RIV STG,19970312 0100,19970312 0100,4.99, ,FEET
SJF,H,1,RIV STG,19970312 0200,19970312 0200,4.99, ,FEET
SJF,H,1,RIV STG,19970312 0300,19970312 0300,4.99, ,FEET
SJF,H,1,RIV STG,19970312 0400,19970312 0400,4.99, ,FEET
SJF,H,1,RIV STG,19970312 0500,19970312 0500,4.99, ,FEET
SJF,H,1,RIV STG,19970312 0600,19970312 0600,4.99, ,FEET
SJF,H,1,RIV STG,19970312 0700,19970312 0700,4.99, ,FEET
SJF,H,1,RIV STG,19970312 0800,19970312 0800,4.99, ,FEET
SJF,H,1,RIV STG,19970312 0900,19970312 0900,4.99, ,FEET
SJF,H,1,RIV STG,19970312 1000,19970312 1000,4.99, ,FEET
SJF,H,1,RIV STG,19970312 1100,19970312 1100,4.99, ,FEET
SJF,H,1,RIV STG,19970312 1200,19970312 1200,4.99, ,FEET
SJF,H,1,RIV STG,19970312 1300,19970312 1300,4.99, ,FEET
SJF,H,1,RIV STG,19970312 1400,19970312 1400,4.99, ,FEET
SJF,H,1,RIV STG,19970312 1500,19970312 1500,4.99, ,FEET
SJF,H,1,RIV STG,19970312 1600,19970312 1600,4.99, ,FEET
SJF,H,1,RIV STG,19970312 1700,19970312 1700,4.99, ,FEET
SJF,H,1,RIV STG,19970312 1800,19970312 1800,4.99, ,FEET
SJF,H,1,RIV STG,19970312 1900,19970312 1900,4.99, ,FEET
SJF,H,1,RIV STG,19970312 2000,19970312 2000,4.99, ,FEET
SJF,H,1,RIV STG,19970312 2100,19970312 2100,4.99, ,FEET
SJF,H,1,RIV STG,19970312 2200,19970312 2200,4.99, ,FEET
SJF,H,1,RIV STG,19970312 2300,19970312 2300,4.99, ,FEET
SJF,H,1,RIV STG,19970313 0000,19970313 0000,4.99, ,FEET
SJF,H,1,RIV STG,19970313 0100,19970313 0100,4.99, ,FEET
SJF,H,1,RIV STG,19970313 0200,19970313 0200,4.99, ,FEET
SJF,H,1,RIV STG,19970313 0300,19970313 0300,4.99, ,FEET
SJF,H,1,RIV STG,19970313 0400,19970313 0400,4.99, ,FEET
SJF,H,1,RIV STG,19970313 0500,19970313 0500,4.99, ,FEET
SJF,H,1,RIV STG,19970313 0600,19970313 0600,4.99, ,FEET
SJF,H,1,RIV STG,19970313 0700,19970313 0700,4.99, ,FEET
SJF,H,1,RIV STG,19970313 0800,19970313 0800,4.99, ,FEET
SJF,H,1,RIV STG,19970313 0900,19970313 0900,4.99, ,FEET
SJF,H,1,RIV STG,19970313 1000,19970313 1000,4.99, ,FEET
SJF,H,1,RIV STG,19970313 1100,19970313 1100,0.00, ,FEET
SJF,H,1,RIV STG,19970313 1200,19970313 1200,5.04, ,FEET
SJF,H,1,RIV STG,19970313 1300,19970313 1300,5.00, ,FEET
SJF,H,1,RIV STG,19970313 1400,19970313 1400,4.97, ,FEET
SJF,H,1,RIV STG,19970313 1500,19970313 1500,4.82, ,FEET
SJF,H,1,RIV STG,19970313 1600,19970313 1600,4.28, ,FEET
SJF,H,1,RIV STG,19970313 1700,19970313 1700,4.17, ,FEET
SJF,H,1,RIV STG,19970313 1800,19970313 1800,4.17, ,FEET
SJF,H,1,RIV STG,19970313 1900,19970313 1900,4.16, ,FEET
SJF,H,1,RIV STG,19970313 2000,19970313 2000,4.16, ,FEET
SJF,H,1,RIV STG,19970313 2100,19970313 2100,4.16, ,FEET
SJF,H,1,RIV STG,19970313 2200,19970313 2200,4.16, ,FEET
SJF,H,1,RIV STG,19970313 2300,19970313 2300,4.16, ,FEET
SJF,H,1,RIV STG,19970314 0000,19970314 0000,4.16, ,FEET
SJF,H,1,RIV STG,19970314 0100,19970314 0100,4.16, ,FEET
SJF,H,1,RIV STG,19970314 0200,19970314 0200,4.16, ,FEET
SJF,H,1,RIV STG,19970314 0300,19970314 0300,4.16, ,FEET
SJF,H,1,RIV STG,19970314 0400,19970314 0400,4.16, ,FEET
SJF,H,1,RIV STG,19970314 0500,19970314 0500,4.16, ,FEET
SJF,H,1,RIV STG,19970314 0600,19970314 0600,4.16, ,FEET
SJF,H,1,RIV STG,19970314 0700,19970314 0700,4.16, ,FEET
SJF,H,1,RIV STG,19970314 0800,19970314 0800,4.16, ,FEET
SJF,H,1,RIV STG,19970314 0900,19970314 0900,4.16, ,FEET
SJF,H,1,RIV STG,19970314 1000,19970314 1000,4.16, ,FEET
SJF,H,1,RIV STG,19970314 1100,19970314 1100,4.16, ,FEET
SJF,H,1,RIV STG,19970314 1200,19970314 1200,4.16, ,FEET
SJF,H,1,RIV STG,19970314 1300,19970314 1300,4.16, ,FEET
SJF,H,1,RIV STG,19970314 1400,19970314 1400,4.16, ,FEET
SJF,H,1,RIV STG,19970314 1500,19970314 1500,4.16, ,FEET
SJF,H,1,RIV STG,19970314 1600,19970314 1600,4.16, ,FEET
SJF,H,1,RIV STG,19970314 1700,19970314 1700,4.16, ,FEET
SJF,H,1,RIV STG,19970314 1800,19970314 1800,4.16, ,FEET
SJF,H,1,RIV STG,19970314 1900,19970314 1900,4.16, ,FEET
SJF,H,1,RIV STG,19970314 2000,19970314 2000,4.16, ,FEET
SJF,H,1,RIV STG,19970314 2100,19970314 2100,4.16, ,FEET
SJF,H,1,RIV STG,19970314 2200,19970314 2200,4.16, ,FEET
SJF,H,1,RIV STG,19970314 2300,19970314 2300,4.16, ,FEET
SJF,H,1,RIV STG,19970315 0000,19970315 0000,4.16, ,FEET
SJF,H,1,RIV STG,19970315 0100,19970315 0100,4.16, ,FEET
SJF,H,1,RIV STG,19970315 0200,19970315 0200,4.16, ,FEET
SJF,H,1,RIV STG,19970315 0300,19970315 0300,4.16, ,FEET
SJF,H,1,RIV STG,19970315 0400,19970315 0400,4.16, ,FEET
SJF,H,1,RIV STG,19970315 0500,19970315 0500,4.16, ,FEET
SJF,H,1,RIV STG,19970315 0600,19970315 0600,4.16, ,FEET
SJF,H,1,RIV STG,19970315 0700,19970315 0700,4.16, ,FEET
SJF,H,1,RIV STG,19970315 0800,19970315 0800,4.16, ,FEET
SJF,H,1,RIV STG,19970315 0900,19970315 0900,4.16, ,FEET
SJF,H,1,RIV STG,19970315 1000,19970315 1000,4.16, ,FEET
SJF,H,1,RIV STG,19970315 1100,19970315 1100,4.16, ,FEET
SJF,H,1,RIV STG,19970315 1200,19970315 1200,4.16, ,FEET
SJF,H,1,RIV STG,19970315 1300,19970315 1300,4.16, ,FEET
SJF,H,1,RIV STG,19970315 1400,19970315 1400,4.16, ,FEET
SJF,H,1,RIV STG,19970315 1500,19970315 1500,4.16, ,FEET
SJF,H,1,RIV STG,19970315 1600,19970315 1600,4.16, ,FEET
SJF,H,1,RIV STG,19970315 1700,19970315 1700,4.16, ,FEET
SJF,H,1,RIV STG,19970315 1800,19970315 1800,4.16, ,FEET
SJF,H,1,RIV STG,19970315 1900,19970315 1900,4.16, ,FEET
SJF,H,1,RIV STG,19970315 2000,19970315 2000,4.16, ,FEET
SJF,H,1,RIV STG,19970315 2100,19970315 2100,4.16, ,FEET
SJF,H,1,RIV STG,19970315 2200,19970315 2200,4.16, ,FEET
SJF,H,1,RIV STG,19970315 2300,19970315 2300,4.16, ,FEET
SJF,H,1,RIV STG,19970316 0000,19970316 0000,4.16, ,FEET
SJF,H,1,RIV STG,19970316 0100,19970316 0100,4.16, ,FEET
SJF,H,1,RIV STG,19970316 0200,19970316 0200,4.16, ,FEET
SJF,H,1,RIV STG,19970316 0300,19970316 0300,4.16, ,FEET
SJF,H,1,RIV STG,19970316 0400,19970316 0400,4.16, ,FEET
SJF,H,1,RIV STG,19970316 0500,19970316 0500,4.16, ,FEET
SJF,H,1,RIV STG,19970316 0600,19970316 0600,4.16, ,FEET
SJF,H,1,RIV STG,19970316 0700,19970316 0700,4.16, ,FEET
SJF,H,1,RIV STG,19970316 0800,19970316 0800,4.16, ,FEET
SJF,H,1,RIV STG,19970316 0900,19970316 0900,4.16, ,FEET
SJF,H,1,RIV STG,19970316 1000,19970316 1000,4.16, ,FEET
SJF,H,1,RIV STG,19970316 1100,19970316 1100,4.16, ,FEET
SJF,H,1,RIV STG,19970316 1200,19970316 1200,4.16, ,FEET
SJF,H,1,RIV STG,19970316 1300,19970316 1300,4.16, ,FEET
SJF,H,1,RIV STG,19970316 1400,19970316 1400,4.16, ,FEET
SJF,H,1,RIV STG,19970316 1500,19970316 1500,4.16, ,FEET
SJF,H,1,RIV STG,19970316 1600,19970316 1600,4.16, ,FEET
SJF,H,1,RIV STG,19970316 1700,19970316 1700,4.16, ,FEET
SJF,H,1,RIV STG,19970316 1800,19970316 1800,4.16, ,FEET
SJF,H,1,RIV STG,19970316 1900,19970316 1900,4.16, ,FEET
SJF,H,1,RIV STG,19970316 2000,19970316 2000,4.16, ,FEET
SJF,H,1,RIV STG,19970316 2100,19970316 2100,4.16, ,FEET
SJF,H,1,RIV STG,19970316 2200,19970316 2200,4.16, ,FEET
SJF,H,1,RIV STG,19970316 2300,19970316 2300,4.16, ,FEET
