STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
YBP,M,3,SNOW WC,20110201 0000,20110131 0000,24.40, ,INCHES
YBP,M,3,SNOW WC,20110301 0000,20110301 0000,---, ,INCHES
YBP,M,3,SNOW WC,20110401 0000,20110331 0000,51.00, ,INCHES
YBP,M,3,SNOW WC,20110501 0000,20110429 0000,48.00, ,INCHES
YBP,M,3,SNOW WC,20110601 0000,20110601 0000,---, ,INCHES
YBP,M,3,SNOW WC,20120101 0000,20120101 0000,---, ,INCHES
YBP,M,3,SNOW WC,20120201 0000,20120131 0000,5.30, ,INCHES
YBP,M,3,SNOW WC,20120301 0000,20120302 0000,20.50, ,INCHES
YBP,M,3,SNOW WC,20120401 0000,20120330 0000,26.10, ,INCHES
YBP,M,3,SNOW WC,20120501 0000,20120427 0000,11.70, ,INCHES
YBP,M,3,SNOW WC,20120601 0000,20120601 0000,---, ,INCHES
YBP,M,3,SNOW WC,20130101 0000,20130101 0000,---, ,INCHES
YBP,M,3,SNOW WC,20130201 0000,20130201 0000,13.90, ,INCHES
YBP,M,3,SNOW WC,20130301 0000,20130301 0000,15.30, ,INCHES
YBP,M,3,SNOW WC,20130401 0000,20130401 0000,8.10, ,INCHES
YBP,M,3,SNOW WC,20130501 0000,20130429 0000,0.00, ,INCHES
YBP,M,3,SNOW WC,20130601 0000,20130601 0000,---, ,INCHES
YBP,M,3,SNOW WC,20140101 0000,20140101 0000,---, ,INCHES
YBP,M,3,SNOW WC,20140201 0000,20140131 0000,1.50, ,INCHES
YBP,M,3,SNOW WC,20140301 0000,20140227 0000,3.50, ,INCHES
YBP,M,3,SNOW WC,20140401 0000,20140402 0000,6.50, ,INCHES
YBP,M,3,SNOW WC,20140501 0000,20140430 0000,0.00, ,INCHES
YBP,M,3,SNOW WC,20140601 0000,20140601 0000,---, ,INCHES
YBP,M,3,SNOW WC,20150101 0000,20150101 0000,---, ,INCHES
YBP,M,3,SNOW WC,20150201 0000,20150129 0000,4.00, ,INCHES
YBP,M,3,SNOW WC,20150301 0000,20150226 0000,0.50, ,INCHES
YBP,M,3,SNOW WC,20150401 0000,20150330 0000,0.00, ,INCHES
YBP,M,3,SNOW WC,20150501 0000,20150501 0000,0.00, ,INCHES
YBP,M,3,SNOW WC,20150601 0000,20150601 0000,---, ,INCHES
YBP,M,3,SNOW WC,20160101 0000,20160101 0000,---, ,INCHES
YBP,M,3,SNOW WC,20160201 0000,20160201 0000,20.00, ,INCHES
YBP,M,3,SNOW WC,20160301 0000,20160301 0000,23.00, ,INCHES
YBP,M,3,SNOW WC,20160401 0000,20160331 0000,31.00, ,INCHES
YBP,M,3,SNOW WC,20160501 0000,20160429 0000,8.50, ,INCHES
YBP,M,3,SNOW WC,20160601 0000,20160601 0000,---, ,INCHES
YBP,M,3,SNOW WC,20170101 0000,20170101 0000,---, ,INCHES
YBP,M,3,SNOW WC,20170201 0000,20170130 0000,34.00, ,INCHES
YBP,M,3,SNOW WC,20170301 0000,20170223 0000,41.00, ,INCHES
YBP,M,3,SNOW WC,20170401 0000,20170328 0000,53.00, ,INCHES
YBP,M,3,SNOW WC,20170501 0000,20170426 0000,51.00, ,INCHES
YBP,M,3,SNOW WC,20170601 0000,20170601 0000,---, ,INCHES
YBP,M,3,SNOW WC,20180101 0000,20180101 0000,---, ,INCHES
YBP,M,3,SNOW WC,20180201 0000,20180129 0000,3.00, ,INCHES
YBP,M,3,SNOW WC,20180301 0000,20180305 0000,10.00, ,INCHES
YBP,M,3,SNOW WC,20180401 0000,20180329 0000,16.50, ,INCHES
YBP,M,3,SNOW WC,20180501 0000,20180501 0000,1.00, ,INCHES
YBP,M,3,SNOW WC,20180601 0000,20180601 0000,---, ,INCHES
YBP,M,3,SNOW WC,20190101 0000,20190101 0000,---, ,INCHES
YBP,M,3,SNOW WC,20190201 0000,20190130 0000,21.00, ,INCHES
YBP,M,3,SNOW WC,20190301 0000,20190225 0000,42.00, ,INCHES
YBP,M,3,SNOW WC,20190401 0000,20190328 0000,53.00, ,INCHES
YBP,M,3,SNOW WC,20190501 0000,20190430 0000,31.50, ,INCHES
YBP,M,3,SNOW WC,20190601 0000,20190601 0000,---, ,INCHES
YBP,M,3,SNOW WC,20200101 0000,20200101 0000,---, ,INCHES
YBP,M,3,SNOW WC,20200201 0000,20200130 0000,13.00, ,INCHES
YBP,M,3,SNOW WC,20200301 0000,20200226 0000,11.00, ,INCHES
YBP,M,3,SNOW WC,20200401 0000,20200401 0000,---, ,INCHES
YBP,M,3,SNOW WC,20200501 0000,20200501 0000,---, ,INCHES
YBP,M,3,SNOW WC,20200601 0000,20200601 0000,---, ,INCHES
YBP,M,3,SNOW WC,20210101 0000,20210101 0000,---, ,INCHES
YBP,M,3,SNOW WC,20210201 0000,20210126 0000,11.00, ,INCHES
YBP,M,3,SNOW WC,20210301 0000,20210223 0000,19.00, ,INCHES
YBP,M,3,SNOW WC,20210401 0000,20210325 0000,22.00, ,INCHES
YBP,M,3,SNOW WC,20210501 0000,20210501 0000,---, ,INCHES
YBP,M,3,SNOW WC,20210601 0000,20210601 0000,---, ,INCHES
YBP,M,3,SNOW WC,20220101 0000,20220101 0000,---, ,INCHES
YBP,M,3,SNOW WC,20220201 0000,20220125 0000,24.50, ,INCHES
YBP,M,3,SNOW WC,20220301 0000,20220301 0000,23.00, ,INCHES
YBP,M,3,SNOW WC,20220401 0000,20220331 0000,14.50, ,INCHES
YBP,M,3,SNOW WC,20220501 0000,20220502 0000,1.50, ,INCHES
YBP,M,3,SNOW WC,20220601 0000,20220601 0000,---, ,INCHES
YBP,M,3,SNOW WC,20230101 0000,20230101 0000,---, ,INCHES
YBP,M,3,SNOW WC,20230201 0000,20230201 0000,---, ,INCHES
YBP,M,3,SNOW WC,20230301 0000,20230301 0000,---, ,INCHES
YBP,M,3,SNOW WC,20230401 0000,20230330 0000,64.50, ,INCHES
YBP,M,3,SNOW WC,20230501 0000,20230504 0000,49.50, ,INCHES
YBP,M,3,SNOW WC,20230601 0000,20230601 0000,---, ,INCHES
YBP,M,3,SNOW WC,20240101 0000,20240101 0000,---, ,INCHES
YBP,M,3,SNOW WC,20240201 0000,20240208 0000,10.50, ,INCHES
YBP,M,3,SNOW WC,20240301 0000,20240307 0000,30.00, ,INCHES
YBP,M,3,SNOW WC,20240401 0000,20240401 0000,27.60, ,INCHES
YBP,M,3,SNOW WC,20240501 0000,20240501 0000,9.50, ,INCHES
YBP,M,3,SNOW WC,20240601 0000,20240601 0000,---, ,INCHES
