STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
YR1,H,170,DEPTH B,20121119 0500,20121119 0500,-62.80, ,FEET
YR1,H,170,DEPTH B,20121119 0600,20121119 0600,-62.74, ,FEET
YR1,H,170,DEPTH B,20121119 0700,20121119 0700,-62.73, ,FEET
YR1,H,170,DEPTH B,20121119 0800,20121119 0800,-62.67, ,FEET
YR1,H,170,DEPTH B,20121119 0900,20121119 0900,-62.64, ,FEET
YR1,H,170,DEPTH B,20121119 1000,20121119 1000,-62.57, ,FEET
YR1,H,170,DEPTH B,20121119 1100,20121119 1100,-62.52, ,FEET
YR1,H,170,DEPTH B,20121119 1200,20121119 1200,-62.45, ,FEET
YR1,H,170,DEPTH B,20121119 1300,20121119 1300,-62.39, ,FEET
YR1,H,170,DEPTH B,20121119 1400,20121119 1400,-62.35, ,FEET
YR1,H,170,DEPTH B,20121119 1500,20121119 1500,-62.31, ,FEET
YR1,H,170,DEPTH B,20121119 1600,20121119 1600,-62.22, ,FEET
YR1,H,170,DEPTH B,20121119 1700,20121119 1700,-62.22, ,FEET
YR1,H,170,DEPTH B,20121119 1800,20121119 1800,-62.19, ,FEET
YR1,H,170,DEPTH B,20121119 1900,20121119 1900,-62.11, ,FEET
YR1,H,170,DEPTH B,20121119 2000,20121119 2000,-62.07, ,FEET
YR1,H,170,DEPTH B,20121119 2100,20121119 2100,-62.05, ,FEET
YR1,H,170,DEPTH B,20121119 2200,20121119 2200,-61.99, ,FEET
YR1,H,170,DEPTH B,20121119 2300,20121119 2300,-61.93, ,FEET
YR1,H,170,DEPTH B,20121120 0000,20121120 0000,-61.92, ,FEET
YR1,H,170,DEPTH B,20121120 0100,20121120 0100,-61.88, ,FEET
YR1,H,170,DEPTH B,20121120 0200,20121120 0200,-61.83, ,FEET
YR1,H,170,DEPTH B,20121120 0300,20121120 0300,-61.81, ,FEET
YR1,H,170,DEPTH B,20121120 0400,20121120 0400,-61.77, ,FEET
YR1,H,170,DEPTH B,20121120 0500,20121120 0500,-61.71, ,FEET
YR1,H,170,DEPTH B,20121120 0600,20121120 0600,-61.70, ,FEET
YR1,H,170,DEPTH B,20121120 0700,20121120 0700,-61.64, ,FEET
YR1,H,170,DEPTH B,20121120 0800,20121120 0800,-61.61, ,FEET
YR1,H,170,DEPTH B,20121120 0900,20121120 0900,-61.58, ,FEET
YR1,H,170,DEPTH B,20121120 1000,20121120 1000,-61.52, ,FEET
YR1,H,170,DEPTH B,20121120 1100,20121120 1100,-61.46, ,FEET
YR1,H,170,DEPTH B,20121120 1200,20121120 1200,-61.44, ,FEET
YR1,H,170,DEPTH B,20121120 1300,20121120 1300,-61.39, ,FEET
YR1,H,170,DEPTH B,20121120 1400,20121120 1400,-61.34, ,FEET
YR1,H,170,DEPTH B,20121120 1500,20121120 1500,-61.28, ,FEET
YR1,H,170,DEPTH B,20121120 1600,20121120 1600,-61.26, ,FEET
YR1,H,170,DEPTH B,20121120 1700,20121120 1700,-61.23, ,FEET
YR1,H,170,DEPTH B,20121120 1800,20121120 1800,-61.19, ,FEET
YR1,H,170,DEPTH B,20121120 1900,20121120 1900,-61.17, ,FEET
YR1,H,170,DEPTH B,20121120 2000,20121120 2000,-61.16, ,FEET
YR1,H,170,DEPTH B,20121120 2100,20121120 2100,-61.11, ,FEET
YR1,H,170,DEPTH B,20121120 2200,20121120 2200,-61.09, ,FEET
YR1,H,170,DEPTH B,20121120 2300,20121120 2300,-61.07, ,FEET
YR1,H,170,DEPTH B,20121121 0000,20121121 0000,-61.03, ,FEET
YR1,H,170,DEPTH B,20121121 0100,20121121 0100,-61.00, ,FEET
YR1,H,170,DEPTH B,20121121 0200,20121121 0200,-60.96, ,FEET
YR1,H,170,DEPTH B,20121121 0300,20121121 0300,-60.94, ,FEET
YR1,H,170,DEPTH B,20121121 0400,20121121 0400,-60.94, ,FEET
YR1,H,170,DEPTH B,20121121 0500,20121121 0500,-60.88, ,FEET
YR1,H,170,DEPTH B,20121121 0600,20121121 0600,-60.87, ,FEET
YR1,H,170,DEPTH B,20121121 0700,20121121 0700,-60.83, ,FEET
YR1,H,170,DEPTH B,20121121 0800,20121121 0800,-60.82, ,FEET
YR1,H,170,DEPTH B,20121121 0900,20121121 0900,-60.80, ,FEET
YR1,H,170,DEPTH B,20121121 1000,20121121 1000,-60.74, ,FEET
YR1,H,170,DEPTH B,20121121 1100,20121121 1100,-60.72, ,FEET
YR1,H,170,DEPTH B,20121121 1200,20121121 1200,-60.68, ,FEET
YR1,H,170,DEPTH B,20121121 1300,20121121 1300,-60.65, ,FEET
YR1,H,170,DEPTH B,20121121 1400,20121121 1400,-60.63, ,FEET
YR1,H,170,DEPTH B,20121121 1500,20121121 1500,-60.60, ,FEET
YR1,H,170,DEPTH B,20121121 1600,20121121 1600,-60.60, ,FEET
YR1,H,170,DEPTH B,20121121 1700,20121121 1700,-60.57, ,FEET
YR1,H,170,DEPTH B,20121121 1800,20121121 1800,-60.55, ,FEET
YR1,H,170,DEPTH B,20121121 1900,20121121 1900,-60.55, ,FEET
YR1,H,170,DEPTH B,20121121 2000,20121121 2000,-60.53, ,FEET
YR1,H,170,DEPTH B,20121121 2100,20121121 2100,-60.53, ,FEET
YR1,H,170,DEPTH B,20121121 2200,20121121 2200,-60.49, ,FEET
YR1,H,170,DEPTH B,20121121 2300,20121121 2300,-60.46, ,FEET
YR1,H,170,DEPTH B,20121122 0000,20121122 0000,-60.44, ,FEET
YR1,H,170,DEPTH B,20121122 0100,20121122 0100,-60.42, ,FEET
YR1,H,170,DEPTH B,20121122 0200,20121122 0200,-60.41, ,FEET
YR1,H,170,DEPTH B,20121122 0300,20121122 0300,-60.41, ,FEET
YR1,H,170,DEPTH B,20121122 0400,20121122 0400,-60.36, ,FEET
YR1,H,170,DEPTH B,20121122 0500,20121122 0500,-60.34, ,FEET
YR1,H,170,DEPTH B,20121122 0600,20121122 0600,-60.36, ,FEET
YR1,H,170,DEPTH B,20121122 0700,20121122 0700,-60.34, ,FEET
YR1,H,170,DEPTH B,20121122 0800,20121122 0800,-60.34, ,FEET
YR1,H,170,DEPTH B,20121122 0900,20121122 0900,-60.31, ,FEET
YR1,H,170,DEPTH B,20121122 1000,20121122 1000,-60.27, ,FEET
YR1,H,170,DEPTH B,20121122 1100,20121122 1100,-60.27, ,FEET
YR1,H,170,DEPTH B,20121122 1200,20121122 1200,-60.22, ,FEET
YR1,H,170,DEPTH B,20121122 1300,20121122 1300,-60.17, ,FEET
YR1,H,170,DEPTH B,20121122 1400,20121122 1400,-60.17, ,FEET
YR1,H,170,DEPTH B,20121122 1500,20121122 1500,-60.13, ,FEET
YR1,H,170,DEPTH B,20121122 1600,20121122 1600,-60.13, ,FEET
YR1,H,170,DEPTH B,20121122 1700,20121122 1700,-60.09, ,FEET
YR1,H,170,DEPTH B,20121122 1800,20121122 1800,-60.08, ,FEET
YR1,H,170,DEPTH B,20121122 1900,20121122 1900,-60.05, ,FEET
YR1,H,170,DEPTH B,20121122 2000,20121122 2000,-60.06, ,FEET
YR1,H,170,DEPTH B,20121122 2100,20121122 2100,-60.03, ,FEET
