STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
YBP,M,18,SNOW DP,19991101 0000,19991101 0000,---, ,INCHES
YBP,M,18,SNOW DP,19991201 0000,19991201 0000,---, ,INCHES
YBP,M,18,SNOW DP,20000101 0000,20000101 0000,---, ,INCHES
YBP,M,18,SNOW DP,20000201 0000,20000202 0000,56, ,INCHES
YBP,M,18,SNOW DP,20000301 0000,20000301 0000,100, ,INCHES
YBP,M,18,SNOW DP,20000401 0000,20000330 0000,64, ,INCHES
YBP,M,18,SNOW DP,20000501 0000,20000501 0000,3, ,INCHES
YBP,M,18,SNOW DP,20000601 0000,20000601 0000,---, ,INCHES
YBP,M,18,SNOW DP,20000701 0000,20000701 0000,---, ,INCHES
YBP,M,18,SNOW DP,20000801 0000,20000801 0000,---, ,INCHES
YBP,M,18,SNOW DP,20000901 0000,20000901 0000,---, ,INCHES
YBP,M,18,SNOW DP,20010101 0000,20010101 0000,---, ,INCHES
YBP,M,18,SNOW DP,20010201 0000,20010131 0000,34, ,INCHES
YBP,M,18,SNOW DP,20010301 0000,20010228 0000,63, ,INCHES
YBP,M,18,SNOW DP,20010401 0000,20010330 0000,29, ,INCHES
YBP,M,18,SNOW DP,20010501 0000,20010430 0000,5, ,INCHES
YBP,M,18,SNOW DP,20010601 0000,20010601 0000,---, ,INCHES
YBP,M,18,SNOW DP,20020101 0000,20020101 0000,---, ,INCHES
YBP,M,18,SNOW DP,20020201 0000,20020131 0000,89, ,INCHES
YBP,M,18,SNOW DP,20020301 0000,20020228 0000,57, ,INCHES
YBP,M,18,SNOW DP,20020401 0000,20020329 0000,65, ,INCHES
YBP,M,18,SNOW DP,20020501 0000,20020430 0000,14, ,INCHES
YBP,M,18,SNOW DP,20020601 0000,20020601 0000,---, ,INCHES
YBP,M,18,SNOW DP,20030101 0000,20030101 0000,---, ,INCHES
YBP,M,18,SNOW DP,20030201 0000,20030131 0000,48, ,INCHES
YBP,M,18,SNOW DP,20030301 0000,20030228 0000,55, ,INCHES
YBP,M,18,SNOW DP,20030401 0000,20030331 0000,37, ,INCHES
YBP,M,18,SNOW DP,20030501 0000,20030430 0000,60, ,INCHES
YBP,M,18,SNOW DP,20030601 0000,20030601 0000,---, ,INCHES
YBP,M,18,SNOW DP,20040101 0000,20040101 0000,---, ,INCHES
YBP,M,18,SNOW DP,20040201 0000,20040130 0000,64, ,INCHES
YBP,M,18,SNOW DP,20040301 0000,20040304 0000,105, ,INCHES
YBP,M,18,SNOW DP,20040401 0000,20040331 0000,53, ,INCHES
YBP,M,18,SNOW DP,20040501 0000,20040430 0000,2, ,INCHES
YBP,M,18,SNOW DP,20040601 0000,20040601 0000,---, ,INCHES
YBP,M,18,SNOW DP,20050101 0000,20050101 0000,---, ,INCHES
YBP,M,18,SNOW DP,20050201 0000,20050131 0000,74, ,INCHES
YBP,M,18,SNOW DP,20050301 0000,20050225 0000,79, ,INCHES
YBP,M,18,SNOW DP,20050401 0000,20050331 0000,96, ,INCHES
YBP,M,18,SNOW DP,20050501 0000,20050429 0000,61, ,INCHES
YBP,M,18,SNOW DP,20050601 0000,20050601 0000,---, ,INCHES
YBP,M,18,SNOW DP,20060101 0000,20060101 0000,---, ,INCHES
YBP,M,18,SNOW DP,20060201 0000,20060131 0000,48, ,INCHES
YBP,M,18,SNOW DP,20060301 0000,20060301 0000,50, ,INCHES
YBP,M,18,SNOW DP,20060401 0000,20060330 0000,80, ,INCHES
YBP,M,18,SNOW DP,20060501 0000,20060501 0000,68, ,INCHES
YBP,M,18,SNOW DP,20060601 0000,20060601 0000,---, ,INCHES
YBP,M,18,SNOW DP,20070101 0000,20070101 0000,---, ,INCHES
YBP,M,18,SNOW DP,20070201 0000,20070131 0000,21, ,INCHES
YBP,M,18,SNOW DP,20070301 0000,20070301 0000,75, ,INCHES
YBP,M,18,SNOW DP,20070401 0000,20070330 0000,31, ,INCHES
YBP,M,18,SNOW DP,20070501 0000,20070430 0000,0,N,INCHES
YBP,M,18,SNOW DP,20070601 0000,20070601 0000,---, ,INCHES
YBP,M,18,SNOW DP,20080101 0000,20080101 0000,---, ,INCHES
YBP,M,18,SNOW DP,20080201 0000,20080201 0000,---, ,INCHES
YBP,M,18,SNOW DP,20080301 0000,20080229 0000,79, ,INCHES
YBP,M,18,SNOW DP,20080401 0000,20080328 0000,54, ,INCHES
YBP,M,18,SNOW DP,20080501 0000,20080430 0000,5, ,INCHES
YBP,M,18,SNOW DP,20080601 0000,20080601 0000,---, ,INCHES
YBP,M,18,SNOW DP,20090101 0000,20090101 0000,---, ,INCHES
YBP,M,18,SNOW DP,20090201 0000,20090130 0000,32, ,INCHES
YBP,M,18,SNOW DP,20090301 0000,20090227 0000,61, ,INCHES
YBP,M,18,SNOW DP,20090401 0000,20090331 0000,67, ,INCHES
YBP,M,18,SNOW DP,20090501 0000,20090501 0000,12, ,INCHES
YBP,M,18,SNOW DP,20090601 0000,20090601 0000,---, ,INCHES
YBP,M,18,SNOW DP,20100101 0000,20100101 0000,---, ,INCHES
YBP,M,18,SNOW DP,20100201 0000,20100129 0000,71, ,INCHES
YBP,M,18,SNOW DP,20100301 0000,20100225 0000,70, ,INCHES
YBP,M,18,SNOW DP,20100401 0000,20100403 0000,92, ,INCHES
YBP,M,18,SNOW DP,20100501 0000,20100430 0000,75, ,INCHES
YBP,M,18,SNOW DP,20100601 0000,20100601 0000,---, ,INCHES
YBP,M,18,SNOW DP,20110101 0000,20110101 0000,---, ,INCHES
YBP,M,18,SNOW DP,20110201 0000,20110131 0000,70, ,INCHES
YBP,M,18,SNOW DP,20110301 0000,20110301 0000,---, ,INCHES
YBP,M,18,SNOW DP,20110401 0000,20110331 0000,150, ,INCHES
YBP,M,18,SNOW DP,20110501 0000,20110429 0000,103, ,INCHES
YBP,M,18,SNOW DP,20110601 0000,20110601 0000,---, ,INCHES
YBP,M,18,SNOW DP,20120101 0000,20120101 0000,---, ,INCHES
YBP,M,18,SNOW DP,20120201 0000,20120131 0000,14, ,INCHES
YBP,M,18,SNOW DP,20120301 0000,20120302 0000,38, ,INCHES
YBP,M,18,SNOW DP,20120401 0000,20120330 0000,48, ,INCHES
YBP,M,18,SNOW DP,20120501 0000,20120427 0000,27, ,INCHES
YBP,M,18,SNOW DP,20120601 0000,20120601 0000,---, ,INCHES
YBP,M,18,SNOW DP,20130101 0000,20130101 0000,---, ,INCHES
YBP,M,18,SNOW DP,20130201 0000,20130201 0000,40, ,INCHES
YBP,M,18,SNOW DP,20130301 0000,20130301 0000,35, ,INCHES
YBP,M,18,SNOW DP,20130401 0000,20130401 0000,16, ,INCHES
